subclass,skill_group,skill,skill_level,skill_number,branches_from
Touched.Whiran,Perk,Wilderness Hunt,,0,
Touched.Whiran,Perk,Wilderness Quit,,0,
Touched.Whiran,Perk,Wilderness Stealth,x,1,
Touched.Whiran,Stealth,Climb,,0,
Touched.Whiran,Stealth,Hide (city),journeyman,2,
Touched.Whiran,Stealth,Hide (wilderness),journeyman,2,
Touched.Whiran,Stealth,Sneak (city),advanced,3,
Touched.Whiran,Stealth,Sneak (wilderness),advanced,3,
Touched.Whiran,Weapon,Bludgeoning Weapons,,0,
Touched.Whiran,Weapon,Chopping Weapons,,0,
Touched.Whiran,Weapon,Piercing Weapons,,0,
Touched.Whiran,Weapon,Slashing Weapons,,0,
Touched.Suk.Krathi,Barter,Haggle,,0,
Touched.Suk.Krathi,Barter,Value,,0,
Touched.Suk.Krathi,Combat,Archery,,0,
Touched.Suk.Krathi,Combat,Backstab,,0,
Touched.Suk.Krathi,Combat,Bash,,0,
Touched.Suk.Krathi,Combat,Blind Fighting,,0,
Touched.Suk.Krathi,Combat,Blowgun Use,,0,
Touched.Suk.Krathi,Combat,Charge,,0,
Touched.Suk.Krathi,Combat,Crossbow Use,,0,
Touched.Suk.Krathi,Combat,Disarm,,0,
Touched.Suk.Krathi,Combat,Dual Wield,,0,
Touched.Suk.Krathi,Combat,Flee,,0,
Touched.Suk.Krathi,Combat,Guarding,,0,
Touched.Suk.Krathi,Combat,Hack,,0,
Touched.Suk.Krathi,Combat,Kick,,0,
Touched.Suk.Krathi,Combat,Parry,,0,
Touched.Suk.Krathi,Combat,Rescue,,0,
Touched.Suk.Krathi,Combat,Riposte,,0,
Touched.Suk.Krathi,Combat,Sap,,0,
Touched.Suk.Krathi,Combat,Shield Use,,0,
Touched.Suk.Krathi,Combat,Sling Use,,0,
Touched.Suk.Krathi,Combat,Subdue,,0,
Touched.Suk.Krathi,Combat,Threaten,,0,
Touched.Suk.Krathi,Combat,Throw,,0,
Touched.Suk.Krathi,Combat,Two Handed,,0,
Touched.Suk.Krathi,Craft,Armor Making,,0,
Touched.Suk.Krathi,Craft,Armor Repair,,0,
Touched.Suk.Krathi,Craft,Axe Making,,0,
Touched.Suk.Krathi,Craft,Bandage Making,,0,
Touched.Suk.Krathi,Craft,Basketweaving,,0,
Touched.Suk.Krathi,Craft,Bow Making,,0,
Touched.Suk.Krathi,Craft,Brew,,0,
Touched.Suk.Krathi,Craft,Clayworking,advanced,3,
Touched.Suk.Krathi,Craft,Clothworking,,0,
Touched.Suk.Krathi,Craft,Club Making,,0,
Touched.Suk.Krathi,Craft,Cooking,master,4,
Touched.Suk.Krathi,Craft,Dyeing,,0,
Touched.Suk.Krathi,Craft,Feather Working,,0,
Touched.Suk.Krathi,Craft,Fletchery,,0,
Touched.Suk.Krathi,Craft,Floristry,,0,
Touched.Suk.Krathi,Craft,Instrument Making,,0,
Touched.Suk.Krathi,Craft,Jewelry Making,,0,
Touched.Suk.Krathi,Craft,Knife Making,,0,
Touched.Suk.Krathi,Craft,Leatherworking,,0,
Touched.Suk.Krathi,Craft,Lumberjacking,,0,
Touched.Suk.Krathi,Craft,Pick Making,,0,
Touched.Suk.Krathi,Craft,Spear Making,,0,
Touched.Suk.Krathi,Craft,Stonecrafting,,0,
Touched.Suk.Krathi,Craft,Sword Making,,0,
Touched.Suk.Krathi,Craft,Tanning,,0,
Touched.Suk.Krathi,Craft,Tent Making,,0,
Touched.Suk.Krathi,Craft,Tool Making,,0,
Touched.Suk.Krathi,Craft,Wagon Making,,0,
Touched.Suk.Krathi,Craft,Woodworking,,0,
Touched.Suk.Krathi,Language,Allundean,advanced,3,
Touched.Suk.Krathi,Language,Bendune,,0,
Touched.Suk.Krathi,Language,Cavilish,,0,
Touched.Suk.Krathi,Language,Mirukkium,advanced,3,
Touched.Suk.Krathi,Language,Tribal Accent,,0,
Touched.Suk.Krathi,Manipulation,Bandage,,0,
Touched.Suk.Krathi,Manipulation,Pick,,0,
Touched.Suk.Krathi,Manipulation,Pilot,,0,
Touched.Suk.Krathi,Manipulation,Poisoning,,0,
Touched.Suk.Krathi,Manipulation,Ride,,0,
Touched.Suk.Krathi,Manipulation,Skinning,,0,
Touched.Suk.Krathi,Manipulation,Sleight of Hand,,0,
Touched.Suk.Krathi,Manipulation,Steal,,0,
Touched.Suk.Krathi,Perception,Direction Sense,,0,
Touched.Suk.Krathi,Perception,Forage,,0,
Touched.Suk.Krathi,Perception,Hunt (city),,0,
Touched.Suk.Krathi,Perception,Hunt (wilderness),,0,
Touched.Suk.Krathi,Perception,Listen (city),,0,
Touched.Suk.Krathi,Perception,Listen (wilderness),,0,
Touched.Suk.Krathi,Perception,Peek,,0,
Touched.Suk.Krathi,Perception,Scan,,0,
Touched.Suk.Krathi,Perception,Search,,0,
Touched.Suk.Krathi,Perception,Watch,,0,
Touched.Suk.Krathi,Perk,Alcohol Tolerance Perk,,0,
Touched.Suk.Krathi,Perk,Better Movement Regeneration,,0,
Touched.Suk.Krathi,Perk,City Forage,,0,
Touched.Suk.Krathi,Perk,City Hunt,,0,
Touched.Suk.Krathi,Perk,City Stealth,,0,
Touched.Suk.Krathi,Perk,Customcraft,,0,
Touched.Suk.Krathi,Perk,Hitch 2 Mounts,,0,
Touched.Suk.Krathi,Perk,Learn Languages Perk,x,1,
Touched.Suk.Krathi,Perk,Learn Ride Faster,,0,
Touched.Suk.Krathi,Perk,Pain Tolerance Perk,x,1,
Touched.Suk.Krathi,Perk,Tame Mounts,,0,
Touched.Suk.Krathi,Perk,Wilderness Forage,,0,
Touched.Suk.Krathi,Perk,Wilderness Hunt,,0,
Touched.Suk.Krathi,Perk,Wilderness Quit,,0,
Touched.Suk.Krathi,Perk,Wilderness Stealth,,0,
Touched.Suk.Krathi,Stealth,Climb,,0,
Touched.Suk.Krathi,Stealth,Hide (city),,0,
Touched.Suk.Krathi,Stealth,Hide (wilderness),,0,
Touched.Suk.Krathi,Stealth,Sneak (city),,0,
Touched.Suk.Krathi,Stealth,Sneak (wilderness),,0,
Touched.Suk.Krathi,Weapon,Bludgeoning Weapons,,0,
Touched.Suk.Krathi,Weapon,Chopping Weapons,,0,
Touched.Suk.Krathi,Weapon,Piercing Weapons,,0,
Touched.Suk.Krathi,Weapon,Slashing Weapons,,0,
Touched.Vivaduan,Barter,Haggle,,0,
Touched.Vivaduan,Barter,Value,,0,
Touched.Vivaduan,Combat,Archery,,0,
Touched.Vivaduan,Combat,Backstab,,0,
Touched.Vivaduan,Combat,Bash,,0,
Touched.Vivaduan,Combat,Blind Fighting,,0,
Touched.Vivaduan,Combat,Blowgun Use,,0,
Touched.Vivaduan,Combat,Charge,,0,
Touched.Vivaduan,Combat,Crossbow Use,,0,
Touched.Vivaduan,Combat,Disarm,,0,
Touched.Vivaduan,Combat,Dual Wield,,0,
Touched.Vivaduan,Combat,Flee,,0,
Touched.Vivaduan,Combat,Guarding,,0,
Touched.Vivaduan,Combat,Hack,,0,
Touched.Vivaduan,Combat,Kick,,0,
Touched.Vivaduan,Combat,Parry,,0,
Touched.Vivaduan,Combat,Rescue,,0,
Touched.Vivaduan,Combat,Riposte,,0,
Touched.Vivaduan,Combat,Sap,,0,
Touched.Vivaduan,Combat,Shield Use,,0,
Touched.Vivaduan,Combat,Sling Use,,0,
Touched.Vivaduan,Combat,Subdue,,0,
Touched.Vivaduan,Combat,Threaten,,0,
Touched.Vivaduan,Combat,Throw,,0,
Touched.Vivaduan,Combat,Two Handed,,0,
Touched.Vivaduan,Craft,Armor Making,,0,
Touched.Vivaduan,Craft,Armor Repair,,0,
Touched.Vivaduan,Craft,Axe Making,,0,
Touched.Vivaduan,Craft,Bandage Making,,0,
Touched.Vivaduan,Craft,Basketweaving,,0,
Touched.Vivaduan,Craft,Bow Making,,0,
Touched.Vivaduan,Craft,Brew,advanced,3,
Touched.Vivaduan,Craft,Clayworking,,0,
Touched.Vivaduan,Craft,Clothworking,,0,
Touched.Vivaduan,Craft,Club Making,,0,
Touched.Vivaduan,Craft,Cooking,,0,
Touched.Vivaduan,Craft,Dyeing,,0,
Touched.Vivaduan,Craft,Feather Working,,0,
Touched.Vivaduan,Craft,Fletchery,,0,
Touched.Vivaduan,Craft,Floristry,advanced,3,
Touched.Vivaduan,Craft,Instrument Making,,0,
Touched.Vivaduan,Craft,Jewelry Making,,0,
Touched.Vivaduan,Craft,Knife Making,,0,
Touched.Vivaduan,Craft,Leatherworking,,0,
Touched.Vivaduan,Craft,Lumberjacking,,0,
Touched.Vivaduan,Craft,Pick Making,,0,
Touched.Vivaduan,Craft,Spear Making,,0,
Touched.Vivaduan,Craft,Stonecrafting,,0,
Touched.Vivaduan,Craft,Sword Making,,0,
Touched.Vivaduan,Craft,Tanning,,0,
Touched.Vivaduan,Craft,Tent Making,,0,
Touched.Vivaduan,Craft,Tool Making,,0,
Touched.Vivaduan,Craft,Wagon Making,,0,
Touched.Vivaduan,Craft,Woodworking,,0,
Touched.Vivaduan,Language,Allundean,,0,
Touched.Vivaduan,Language,Bendune,,0,
Touched.Vivaduan,Language,Cavilish,,0,
Touched.Vivaduan,Language,Mirukkium,,0,
Touched.Vivaduan,Language,Tribal Accent,,0,
Touched.Vivaduan,Manipulation,Bandage,advanced,3,
Touched.Vivaduan,Manipulation,Pick,,0,
Touched.Vivaduan,Manipulation,Pilot,,0,
Touched.Vivaduan,Manipulation,Poisoning,,0,
Touched.Vivaduan,Manipulation,Ride,,0,
Touched.Vivaduan,Manipulation,Skinning,,0,
Touched.Vivaduan,Manipulation,Sleight of Hand,,0,
Touched.Vivaduan,Manipulation,Steal,,0,
Touched.Vivaduan,Perception,Direction Sense,,0,
Touched.Vivaduan,Perception,Forage,advanced,3,
Touched.Vivaduan,Perception,Hunt (city),,0,
Touched.Vivaduan,Perception,Hunt (wilderness),,0,
Touched.Vivaduan,Perception,Listen (city),,0,
Touched.Vivaduan,Perception,Listen (wilderness),,0,
Touched.Vivaduan,Perception,Peek,,0,
Touched.Vivaduan,Perception,Scan,,0,
Touched.Vivaduan,Perception,Search,,0,
Touched.Vivaduan,Perception,Watch,,0,
Touched.Vivaduan,Perk,Alcohol Tolerance Perk,x,1,
Touched.Vivaduan,Perk,Better Movement Regeneration,,0,
Touched.Vivaduan,Perk,City Forage,x,1,
Touched.Vivaduan,Perk,City Hunt,,0,
Touched.Vivaduan,Perk,City Stealth,,0,
Touched.Vivaduan,Perk,Customcraft,,0,
Touched.Vivaduan,Perk,Hitch 2 Mounts,,0,
Touched.Vivaduan,Perk,Learn Languages Perk,,0,
Touched.Vivaduan,Perk,Learn Ride Faster,,0,
Touched.Vivaduan,Perk,Pain Tolerance Perk,,0,
Touched.Vivaduan,Perk,Tame Mounts,,0,
Touched.Vivaduan,Perk,Wilderness Forage,x,1,
Touched.Vivaduan,Perk,Wilderness Hunt,,0,
Touched.Vivaduan,Perk,Wilderness Quit,,0,
Touched.Vivaduan,Perk,Wilderness Stealth,,0,
Touched.Vivaduan,Stealth,Climb,,0,
Touched.Vivaduan,Stealth,Hide (city),,0,
Touched.Vivaduan,Stealth,Hide (wilderness),,0,
Touched.Vivaduan,Stealth,Sneak (city),,0,
Touched.Vivaduan,Stealth,Sneak (wilderness),,0,
Touched.Vivaduan,Weapon,Bludgeoning Weapons,,0,
Touched.Vivaduan,Weapon,Chopping Weapons,,0,
Touched.Vivaduan,Weapon,Piercing Weapons,,0,
Touched.Vivaduan,Weapon,Slashing Weapons,,0,
Touched.Rukkian,Barter,Haggle,,0,
Touched.Rukkian,Barter,Value,,0,
Touched.Rukkian,Combat,Archery,,0,
Touched.Rukkian,Combat,Backstab,,0,
Touched.Rukkian,Combat,Bash,,0,
Touched.Rukkian,Combat,Blind Fighting,,0,
Touched.Rukkian,Combat,Blowgun Use,,0,
Touched.Rukkian,Combat,Charge,,0,
Touched.Rukkian,Combat,Crossbow Use,,0,
Touched.Rukkian,Combat,Disarm,,0,
Touched.Rukkian,Combat,Dual Wield,,0,
Touched.Rukkian,Combat,Flee,,0,
Touched.Rukkian,Combat,Guarding,,0,
Touched.Rukkian,Combat,Hack,,0,
Touched.Rukkian,Combat,Kick,,0,
Touched.Rukkian,Combat,Parry,,0,
Touched.Rukkian,Combat,Rescue,,0,
Touched.Rukkian,Combat,Riposte,,0,
Touched.Rukkian,Combat,Sap,,0,
Touched.Rukkian,Combat,Shield Use,,0,
Touched.Rukkian,Combat,Sling Use,,0,
Touched.Rukkian,Combat,Subdue,,0,
Touched.Rukkian,Combat,Threaten,,0,
Touched.Rukkian,Combat,Throw,,0,
Touched.Rukkian,Combat,Two Handed,,0,
Touched.Rukkian,Craft,Armor Making,,0,
Touched.Rukkian,Craft,Armor Repair,,0,
Touched.Rukkian,Craft,Axe Making,,0,
Touched.Rukkian,Craft,Bandage Making,,0,
Touched.Rukkian,Craft,Basketweaving,,0,
Touched.Rukkian,Craft,Bow Making,,0,
Touched.Rukkian,Craft,Brew,,0,
Touched.Rukkian,Craft,Clayworking,,0,
Touched.Rukkian,Craft,Clothworking,,0,
Touched.Rukkian,Craft,Club Making,,0,
Touched.Rukkian,Craft,Cooking,,0,
Touched.Rukkian,Craft,Dyeing,,0,
Touched.Rukkian,Craft,Feather Working,,0,
Touched.Rukkian,Craft,Fletchery,,0,
Touched.Rukkian,Craft,Floristry,,0,
Touched.Rukkian,Craft,Instrument Making,,0,
Touched.Rukkian,Craft,Jewelry Making,advanced,3,
Touched.Rukkian,Craft,Knife Making,,0,
Touched.Rukkian,Craft,Leatherworking,,0,
Touched.Rukkian,Craft,Lumberjacking,,0,
Touched.Rukkian,Craft,Pick Making,,0,
Touched.Rukkian,Craft,Spear Making,,0,
Touched.Rukkian,Craft,Stonecrafting,advanced,3,
Touched.Rukkian,Craft,Sword Making,,0,
Touched.Rukkian,Craft,Tanning,,0,
Touched.Rukkian,Craft,Tent Making,,0,
Touched.Rukkian,Craft,Tool Making,,0,
Touched.Rukkian,Craft,Wagon Making,,0,
Touched.Rukkian,Craft,Woodworking,,0,
Touched.Rukkian,Language,Allundean,,0,
Touched.Rukkian,Language,Bendune,,0,
Touched.Rukkian,Language,Cavilish,,0,
Touched.Rukkian,Language,Mirukkium,,0,
Touched.Rukkian,Language,Tribal Accent,,0,
Touched.Rukkian,Manipulation,Bandage,,0,
Touched.Rukkian,Manipulation,Pick,,0,
Touched.Rukkian,Manipulation,Pilot,,0,
Touched.Rukkian,Manipulation,Poisoning,,0,
Touched.Rukkian,Manipulation,Ride,,0,
Touched.Rukkian,Manipulation,Skinning,,0,
Touched.Rukkian,Manipulation,Sleight of Hand,,0,
Touched.Rukkian,Manipulation,Steal,,0,
Touched.Rukkian,Perception,Direction Sense,,0,
Touched.Rukkian,Perception,Forage,advanced,3,
Touched.Rukkian,Perception,Hunt (city),,0,
Touched.Rukkian,Perception,Hunt (wilderness),journeyman,2,
Touched.Rukkian,Perception,Listen (city),,0,
Touched.Rukkian,Perception,Listen (wilderness),,0,
Touched.Rukkian,Perception,Peek,,0,
Touched.Rukkian,Perception,Scan,,0,
Touched.Rukkian,Perception,Search,,0,
Touched.Rukkian,Perception,Watch,,0,
Touched.Rukkian,Perk,Alcohol Tolerance Perk,,0,
Touched.Rukkian,Perk,Better Movement Regeneration,,0,
Touched.Rukkian,Perk,City Forage,,0,
Touched.Rukkian,Perk,City Hunt,,0,
Touched.Rukkian,Perk,City Stealth,,0,
Touched.Rukkian,Perk,Customcraft,,0,
Touched.Rukkian,Perk,Hitch 2 Mounts,,0,
Touched.Rukkian,Perk,Learn Languages Perk,,0,
Touched.Rukkian,Perk,Learn Ride Faster,,0,
Touched.Rukkian,Perk,Pain Tolerance Perk,,0,
Touched.Rukkian,Perk,Tame Mounts,,0,
Touched.Rukkian,Perk,Wilderness Forage,x,1,
Touched.Rukkian,Perk,Wilderness Hunt,,0,
Touched.Rukkian,Perk,Wilderness Quit,,0,
Touched.Rukkian,Perk,Wilderness Stealth,,0,
Touched.Rukkian,Stealth,Climb,journeyman,2,
Touched.Rukkian,Stealth,Hide (city),,0,
Touched.Rukkian,Stealth,Hide (wilderness),,0,
Touched.Rukkian,Stealth,Sneak (city),,0,
Touched.Rukkian,Stealth,Sneak (wilderness),,0,
Touched.Rukkian,Weapon,Bludgeoning Weapons,,0,
Touched.Rukkian,Weapon,Chopping Weapons,,0,
Touched.Rukkian,Weapon,Piercing Weapons,,0,
Touched.Rukkian,Weapon,Slashing Weapons,,0,
Touched.Drovian,Barter,Haggle,,0,
Touched.Drovian,Barter,Value,,0,
Touched.Drovian,Combat,Archery,,0,
Touched.Drovian,Combat,Backstab,,0,
Touched.Drovian,Combat,Bash,,0,
Touched.Drovian,Combat,Blind Fighting,advanced,3,
Touched.Drovian,Combat,Blowgun Use,,0,
Touched.Drovian,Combat,Charge,,0,
Touched.Drovian,Combat,Crossbow Use,,0,
Touched.Drovian,Combat,Disarm,,0,
Touched.Drovian,Combat,Dual Wield,,0,
Touched.Drovian,Combat,Flee,,0,
Touched.Drovian,Combat,Guarding,,0,
Touched.Drovian,Combat,Hack,,0,
Touched.Drovian,Combat,Kick,,0,
Touched.Drovian,Combat,Parry,,0,
Touched.Drovian,Combat,Rescue,,0,
Touched.Drovian,Combat,Riposte,,0,
Touched.Drovian,Combat,Sap,,0,
Touched.Drovian,Combat,Shield Use,,0,
Touched.Drovian,Combat,Sling Use,,0,
Touched.Drovian,Combat,Subdue,,0,
Touched.Drovian,Combat,Threaten,,0,
Touched.Drovian,Combat,Throw,,0,
Touched.Drovian,Combat,Two Handed,,0,
Touched.Drovian,Craft,Armor Making,,0,
Touched.Drovian,Craft,Armor Repair,,0,
Touched.Drovian,Craft,Axe Making,,0,
Touched.Drovian,Craft,Bandage Making,,0,
Touched.Drovian,Craft,Basketweaving,,0,
Touched.Drovian,Craft,Bow Making,,0,
Touched.Drovian,Craft,Brew,,0,
Touched.Drovian,Craft,Clayworking,,0,
Touched.Drovian,Craft,Clothworking,,0,
Touched.Drovian,Craft,Club Making,,0,
Touched.Drovian,Craft,Cooking,,0,
Touched.Drovian,Craft,Dyeing,,0,
Touched.Drovian,Craft,Feather Working,,0,
Touched.Drovian,Craft,Fletchery,,0,
Touched.Drovian,Craft,Floristry,,0,
Touched.Drovian,Craft,Instrument Making,,0,
Touched.Drovian,Craft,Jewelry Making,,0,
Touched.Drovian,Craft,Knife Making,,0,
Touched.Drovian,Craft,Leatherworking,,0,
Touched.Drovian,Craft,Lumberjacking,,0,
Touched.Drovian,Craft,Pick Making,,0,
Touched.Drovian,Craft,Spear Making,,0,
Touched.Drovian,Craft,Stonecrafting,,0,
Touched.Drovian,Craft,Sword Making,,0,
Touched.Drovian,Craft,Tanning,,0,
Touched.Drovian,Craft,Tent Making,,0,
Touched.Drovian,Craft,Tool Making,,0,
Touched.Drovian,Craft,Wagon Making,,0,
Touched.Drovian,Craft,Woodworking,,0,
Touched.Drovian,Language,Allundean,,0,
Touched.Drovian,Language,Bendune,,0,
Touched.Drovian,Language,Cavilish,,0,
Touched.Drovian,Language,Mirukkium,,0,
Touched.Drovian,Language,Tribal Accent,,0,
Touched.Drovian,Manipulation,Bandage,,0,
Touched.Drovian,Manipulation,Pick,,0,
Touched.Drovian,Manipulation,Pilot,,0,
Touched.Drovian,Manipulation,Poisoning,advanced,3,
Touched.Drovian,Manipulation,Ride,,0,
Touched.Drovian,Manipulation,Skinning,,0,
Touched.Drovian,Manipulation,Sleight of Hand,,0,
Touched.Drovian,Manipulation,Steal,,0,
Touched.Drovian,Perception,Direction Sense,,0,
Touched.Drovian,Perception,Forage,,0,
Touched.Drovian,Perception,Hunt (city),,0,
Touched.Drovian,Perception,Hunt (wilderness),,0,
Touched.Drovian,Perception,Listen (city),,0,
Touched.Drovian,Perception,Listen (wilderness),,0,
Touched.Drovian,Perception,Peek,,0,
Touched.Drovian,Perception,Scan,,0,
Touched.Drovian,Perception,Search,,0,
Touched.Drovian,Perception,Watch,,0,
Touched.Drovian,Perk,Alcohol Tolerance Perk,,0,
Touched.Drovian,Perk,Better Movement Regeneration,,0,
Touched.Drovian,Perk,City Forage,,0,
Touched.Drovian,Perk,City Hunt,,0,
Touched.Drovian,Perk,City Stealth,x,1,
Touched.Drovian,Perk,Customcraft,,0,
Touched.Drovian,Perk,Hitch 2 Mounts,,0,
Touched.Drovian,Perk,Learn Languages Perk,,0,
Touched.Drovian,Perk,Learn Ride Faster,,0,
Touched.Drovian,Perk,Pain Tolerance Perk,,0,
Touched.Drovian,Perk,Tame Mounts,,0,
Touched.Drovian,Perk,Wilderness Forage,,0,
Touched.Drovian,Perk,Wilderness Hunt,,0,
Touched.Drovian,Perk,Wilderness Quit,,0,
Touched.Drovian,Perk,Wilderness Stealth,x,1,
Touched.Drovian,Stealth,Climb,,0,
Touched.Drovian,Stealth,Hide (city),advanced,3,
Touched.Drovian,Stealth,Hide (wilderness),advanced,3,
Touched.Drovian,Stealth,Sneak (city),journeyman,2,
Touched.Drovian,Stealth,Sneak (wilderness),journeyman,2,
Touched.Drovian,Weapon,Bludgeoning Weapons,,0,
Touched.Drovian,Weapon,Chopping Weapons,,0,
Touched.Drovian,Weapon,Piercing Weapons,,0,
Touched.Drovian,Weapon,Slashing Weapons,,0,
Touched.Elkros,Barter,Haggle,,0,
Touched.Elkros,Barter,Value,,0,
Touched.Elkros,Combat,Archery,,0,
Touched.Elkros,Combat,Backstab,,0,
Touched.Elkros,Combat,Bash,advanced,3,
Touched.Elkros,Combat,Blind Fighting,,0,
Touched.Elkros,Combat,Blowgun Use,,0,
Touched.Elkros,Combat,Charge,,0,
Touched.Elkros,Combat,Crossbow Use,,0,
Touched.Elkros,Combat,Disarm,,0,
Touched.Elkros,Combat,Dual Wield,,0,
Touched.Elkros,Combat,Flee,,0,
Touched.Elkros,Combat,Guarding,,0,
Touched.Elkros,Combat,Hack,,0,
Touched.Elkros,Combat,Kick,advanced,3,
Touched.Elkros,Combat,Parry,,0,
Touched.Elkros,Combat,Rescue,,0,
Touched.Elkros,Combat,Riposte,,0,
Touched.Elkros,Combat,Sap,,0,
Touched.Elkros,Combat,Shield Use,,0,
Touched.Elkros,Combat,Sling Use,,0,
Touched.Elkros,Combat,Subdue,,0,
Touched.Elkros,Combat,Threaten,,0,
Touched.Elkros,Combat,Throw,,0,
Touched.Elkros,Combat,Two Handed,,0,
Touched.Elkros,Craft,Armor Making,,0,
Touched.Elkros,Craft,Armor Repair,,0,
Touched.Elkros,Craft,Axe Making,,0,
Touched.Elkros,Craft,Bandage Making,,0,
Touched.Elkros,Craft,Basketweaving,,0,
Touched.Elkros,Craft,Bow Making,,0,
Touched.Elkros,Craft,Brew,,0,
Touched.Elkros,Craft,Clayworking,,0,
Touched.Elkros,Craft,Clothworking,,0,
Touched.Elkros,Craft,Club Making,,0,
Touched.Elkros,Craft,Cooking,,0,
Touched.Elkros,Craft,Dyeing,,0,
Touched.Elkros,Craft,Feather Working,,0,
Touched.Elkros,Craft,Fletchery,,0,
Touched.Elkros,Craft,Floristry,,0,
Touched.Elkros,Craft,Instrument Making,,0,
Touched.Elkros,Craft,Jewelry Making,,0,
Touched.Elkros,Craft,Knife Making,,0,
Touched.Elkros,Craft,Leatherworking,,0,
Touched.Elkros,Craft,Lumberjacking,,0,
Touched.Elkros,Craft,Pick Making,,0,
Touched.Elkros,Craft,Spear Making,,0,
Touched.Elkros,Craft,Stonecrafting,,0,
Touched.Elkros,Craft,Sword Making,,0,
Touched.Elkros,Craft,Tanning,,0,
Touched.Elkros,Craft,Tent Making,,0,
Touched.Elkros,Craft,Tool Making,,0,
Touched.Elkros,Craft,Wagon Making,,0,
Touched.Elkros,Craft,Woodworking,,0,
Touched.Elkros,Language,Allundean,,0,
Touched.Elkros,Language,Bendune,,0,
Touched.Elkros,Language,Cavilish,,0,
Touched.Elkros,Language,Mirukkium,,0,
Touched.Elkros,Language,Tribal Accent,,0,
Touched.Elkros,Manipulation,Bandage,,0,
Touched.Elkros,Manipulation,Pick,,0,
Touched.Elkros,Manipulation,Pilot,,0,
Touched.Elkros,Manipulation,Poisoning,,0,
Touched.Elkros,Manipulation,Ride,,0,
Touched.Elkros,Manipulation,Skinning,,0,
Touched.Elkros,Manipulation,Sleight of Hand,,0,
Touched.Elkros,Manipulation,Steal,,0,
Touched.Elkros,Perception,Direction Sense,advanced,3,
Touched.Elkros,Perception,Forage,,0,
Touched.Elkros,Perception,Hunt (city),,0,
Touched.Elkros,Perception,Hunt (wilderness),,0,
Touched.Elkros,Perception,Listen (city),,0,
Touched.Elkros,Perception,Listen (wilderness),,0,
Touched.Elkros,Perception,Peek,,0,
Touched.Elkros,Perception,Scan,,0,
Touched.Elkros,Perception,Search,,0,
Touched.Elkros,Perception,Watch,,0,
Touched.Elkros,Perk,Alcohol Tolerance Perk,,0,
Touched.Elkros,Perk,Better Movement Regeneration,,0,
Touched.Elkros,Perk,City Forage,,0,
Touched.Elkros,Perk,City Hunt,,0,
Touched.Elkros,Perk,City Stealth,,0,
Touched.Elkros,Perk,Customcraft,,0,
Touched.Elkros,Perk,Hitch 2 Mounts,,0,
Touched.Elkros,Perk,Learn Languages Perk,,0,
Touched.Elkros,Perk,Learn Ride Faster,,0,
Touched.Elkros,Perk,Pain Tolerance Perk,x,1,
Touched.Elkros,Perk,Tame Mounts,,0,
Touched.Elkros,Perk,Wilderness Forage,,0,
Touched.Elkros,Perk,Wilderness Hunt,,0,
Touched.Elkros,Perk,Wilderness Quit,,0,
Touched.Elkros,Perk,Wilderness Stealth,,0,
Touched.Elkros,Stealth,Climb,,0,
Touched.Elkros,Stealth,Hide (city),,0,
Touched.Elkros,Stealth,Hide (wilderness),advanced,3,
Touched.Elkros,Stealth,Sneak (city),,0,
Touched.Elkros,Stealth,Sneak (wilderness),,0,
Touched.Elkros,Weapon,Bludgeoning Weapons,,0,
Touched.Elkros,Weapon,Chopping Weapons,,0,
Touched.Elkros,Weapon,Piercing Weapons,,0,
Touched.Elkros,Weapon,Slashing Weapons,,0,
